"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Anchorage Borough, AK"	"02020"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	16231	Unreliable	0.017%
	"Apache County, AZ"	"04001"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	12	2876	Unreliable	0.017%
	"Maricopa County, AZ"	"04013"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	129723	Unreliable	0.017%
	"Maricopa County, AZ"	"04013"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	101045	Unreliable	0.014%
	"Maricopa County, AZ"	"04013"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	53	137473	38.553	0.076%
	"Maricopa County, AZ"	"04013"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	34	144296	23.563	0.049%
	"Maricopa County, AZ"	"04013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	18	88405	Unreliable	0.026%
	"Maricopa County, AZ"	"04013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	59	147853	39.904	0.085%
	"Maricopa County, AZ"	"04013"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	62	146464	42.331	0.089%
	"Maricopa County, AZ"	"04013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	26	76083	34.173	0.037%
	"Maricopa County, AZ"	"04013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	78	150515	51.822	0.112%
	"Maricopa County, AZ"	"04013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	22	53008	41.503	0.032%
	"Maricopa County, AZ"	"04013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	99	173171	57.169	0.142%
	"Maricopa County, AZ"	"04013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	34	53185	63.928	0.049%
	"Maricopa County, AZ"	"04013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	133	168618	78.877	0.191%
	"Maricopa County, AZ"	"04013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	80	167961	47.630	0.115%
	"Maricopa County, AZ"	"04013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	33	28381	116.275	0.047%
	"Maricopa County, AZ"	"04013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	143	151202	94.575	0.206%
	"Maricopa County, AZ"	"04013"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	26	117178	22.188	0.037%
	"Maricopa County, AZ"	"04013"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	12839	Unreliable	0.017%
	"Maricopa County, AZ"	"04013"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	56	104029	53.831	0.081%
	"Maricopa County, AZ"	"04013"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	72721	Unreliable	0.014%
	"Maricopa County, AZ"	"04013"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	59020	33.887	0.029%
	"Mohave County, AZ"	"04015"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	11755	Unreliable	0.016%
	"Mohave County, AZ"	"04015"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	11451	Unreliable	0.024%
	"Mohave County, AZ"	"04015"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	14743	Unreliable	0.020%
	"Mohave County, AZ"	"04015"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	14012	Unreliable	0.020%
	"Pima County, AZ"	"04019"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	34180	Unreliable	0.014%
	"Pima County, AZ"	"04019"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	32106	Unreliable	0.024%
	"Pima County, AZ"	"04019"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	28443	70.316	0.029%
	"Pima County, AZ"	"04019"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	19717	Unreliable	0.017%
	"Pima County, AZ"	"04019"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	29861	77.024	0.033%
	"Pima County, AZ"	"04019"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	27	40238	67.101	0.039%
	"Pima County, AZ"	"04019"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	16795	Unreliable	0.020%
	"Pima County, AZ"	"04019"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	36	39331	91.531	0.052%
	"Pima County, AZ"	"04019"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	47354	46.459	0.032%
	"Pima County, AZ"	"04019"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	11808	Unreliable	0.014%
	"Pima County, AZ"	"04019"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	39	43264	90.144	0.056%
	"Pima County, AZ"	"04019"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	31502	Unreliable	0.016%
	"Pinal County, AZ"	"04021"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	13701	Unreliable	0.016%
	"Pinal County, AZ"	"04021"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	16101	Unreliable	0.017%
	"Yavapai County, AZ"	"04025"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	12920	Unreliable	0.014%
	"Yavapai County, AZ"	"04025"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	11698	Unreliable	0.023%
	"Yavapai County, AZ"	"04025"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	15981	Unreliable	0.023%
	"Pulaski County, AR"	"05119"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	16458	Unreliable	0.014%
	"Alameda County, CA"	"06001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	36949	Unreliable	0.016%
	"Alameda County, CA"	"06001"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	36362	Unreliable	0.014%
	"Alameda County, CA"	"06001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	24865	Unreliable	0.016%
	"Alameda County, CA"	"06001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	37826	Unreliable	0.017%
	"Alameda County, CA"	"06001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	44614	49.312	0.032%
	"Alameda County, CA"	"06001"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	13832	Unreliable	0.014%
	"Alameda County, CA"	"06001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	17	17051	Unreliable	0.024%
	"Alameda County, CA"	"06001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	41	46043	89.047	0.059%
	"Alameda County, CA"	"06001"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	13582	Unreliable	0.014%
	"Alameda County, CA"	"06001"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	43080	Unreliable	0.026%
	"Alameda County, CA"	"06001"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	11478	Unreliable	0.017%
	"Alameda County, CA"	"06001"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	9447	Unreliable	0.014%
	"Alameda County, CA"	"06001"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	32	41944	76.292	0.046%
	"Butte County, CA"	"06007"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	11646	Unreliable	0.020%
	"Butte County, CA"	"06007"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	10863	Unreliable	0.026%
	"Butte County, CA"	"06007"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	13350	Unreliable	0.019%
	"Butte County, CA"	"06007"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	12414	Unreliable	0.026%
	"Butte County, CA"	"06007"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	7396	Unreliable	0.016%
	"Contra Costa County, CA"	"06013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	32025	Unreliable	0.019%
	"Contra Costa County, CA"	"06013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	46361	43.140	0.029%
	"Contra Costa County, CA"	"06013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	32	45573	70.217	0.046%
	"Contra Costa County, CA"	"06013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	43020	Unreliable	0.026%
	"Contra Costa County, CA"	"06013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	28	41242	67.892	0.040%
	"Contra Costa County, CA"	"06013"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	23495	Unreliable	0.016%
	"El Dorado County, CA"	"06017"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	13134	Unreliable	0.014%
	"El Dorado County, CA"	"06017"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	13050	Unreliable	0.014%
	"Fresno County, CA"	"06019"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	19405	Unreliable	0.016%
	"Fresno County, CA"	"06019"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	17811	Unreliable	0.014%
	"Fresno County, CA"	"06019"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	24289	Unreliable	0.017%
	"Fresno County, CA"	"06019"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	23	23482	97.947	0.033%
	"Fresno County, CA"	"06019"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	30	23293	128.794	0.043%
	"Fresno County, CA"	"06019"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	24442	Unreliable	0.027%
	"Fresno County, CA"	"06019"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	15	14491	Unreliable	0.022%
	"Fresno County, CA"	"06019"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	22914	87.283	0.029%
	"Fresno County, CA"	"06019"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	13792	Unreliable	0.017%
	"Humboldt County, CA"	"06023"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	7504	Unreliable	0.014%
	"Humboldt County, CA"	"06023"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	7394	Unreliable	0.026%
	"Humboldt County, CA"	"06023"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	8838	Unreliable	0.019%
	"Kern County, CA"	"06029"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	21750	Unreliable	0.017%
	"Kern County, CA"	"06029"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	22296	Unreliable	0.022%
	"Kern County, CA"	"06029"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	19982	Unreliable	0.026%
	"Kern County, CA"	"06029"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	28	25555	109.568	0.040%
	"Kern County, CA"	"06029"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	16	21047	Unreliable	0.023%
	"Kern County, CA"	"06029"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	34	26432	128.632	0.049%
	"Kern County, CA"	"06029"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	23782	Unreliable	0.019%
	"Kern County, CA"	"06029"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	21	23303	90.117	0.030%
	"Lake County, CA"	"06033"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	3945	Unreliable	0.019%
	"Los Angeles County, CA"	"06037"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	407820	Unreliable	0.016%
	"Los Angeles County, CA"	"06037"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	21	163526	12.842	0.030%
	"Los Angeles County, CA"	"06037"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	338442	Unreliable	0.014%
	"Los Angeles County, CA"	"06037"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	189383	Unreliable	0.022%
	"Los Angeles County, CA"	"06037"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	56	363224	15.417	0.081%
	"Los Angeles County, CA"	"06037"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	67	205391	32.621	0.096%
	"Los Angeles County, CA"	"06037"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	60687	Unreliable	0.019%
	"Los Angeles County, CA"	"06037"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	16	329834	Unreliable	0.023%
	"Los Angeles County, CA"	"06037"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	40	179122	22.331	0.058%
	"Los Angeles County, CA"	"06037"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	52012	Unreliable	0.017%
	"Los Angeles County, CA"	"06037"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	91	337844	26.936	0.131%
	"Los Angeles County, CA"	"06037"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	73	195089	37.419	0.105%
	"Los Angeles County, CA"	"06037"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	23	71612	32.118	0.033%
	"Los Angeles County, CA"	"06037"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	45	266029	16.915	0.065%
	"Los Angeles County, CA"	"06037"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	101	216573	46.636	0.145%
	"Los Angeles County, CA"	"06037"	"45-54 years"	"45-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	10	98746	Unreliable	0.014%
	"Los Angeles County, CA"	"06037"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	39	62599	62.301	0.056%
	"Los Angeles County, CA"	"06037"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	206	260639	79.037	0.296%
	"Los Angeles County, CA"	"06037"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	155	233542	66.369	0.223%
	"Los Angeles County, CA"	"06037"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	31	55203	56.156	0.045%
	"Los Angeles County, CA"	"06037"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	37	176350	20.981	0.053%
	"Los Angeles County, CA"	"06037"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	68	205500	33.090	0.098%
	"Los Angeles County, CA"	"06037"	"55-64 years"	"55-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	10	84909	Unreliable	0.014%
	"Los Angeles County, CA"	"06037"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	33	45666	72.264	0.047%
	"Los Angeles County, CA"	"06037"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	152	153340	99.126	0.219%
	"Los Angeles County, CA"	"06037"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	146	207877	70.234	0.210%
	"Los Angeles County, CA"	"06037"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	16	92647	Unreliable	0.023%
	"Los Angeles County, CA"	"06037"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	131257	15.237	0.029%
	"Los Angeles County, CA"	"06037"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	10	47361	Unreliable	0.014%
	"Los Angeles County, CA"	"06037"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14	25032	Unreliable	0.020%
	"Los Angeles County, CA"	"06037"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	67	70768	94.676	0.096%
	"Los Angeles County, CA"	"06037"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	56	119637	46.808	0.081%
	"Los Angeles County, CA"	"06037"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	92244	Unreliable	0.022%
	"Los Angeles County, CA"	"06037"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	24	34091	70.400	0.035%
	"Los Angeles County, CA"	"06037"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	71518	27.965	0.029%
	"Monterey County, CA"	"06053"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	10664	Unreliable	0.017%
	"Monterey County, CA"	"06053"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	12297	Unreliable	0.014%
	"Orange County, CA"	"06059"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	21	84099	24.971	0.030%
	"Orange County, CA"	"06059"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	82892	Unreliable	0.014%
	"Orange County, CA"	"06059"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	38	82662	45.970	0.055%
	"Orange County, CA"	"06059"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	28	85079	32.911	0.040%
	"Orange County, CA"	"06059"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	19	75111	Unreliable	0.027%
	"Orange County, CA"	"06059"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	85988	26.748	0.033%
	"Orange County, CA"	"06059"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	58	114441	50.681	0.083%
	"Orange County, CA"	"06059"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	31	55870	55.486	0.045%
	"Orange County, CA"	"06059"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	79	117024	67.508	0.114%
	"Orange County, CA"	"06059"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	30896	Unreliable	0.014%
	"Orange County, CA"	"06059"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	39	102795	37.940	0.056%
	"Orange County, CA"	"06059"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	22	27913	78.816	0.032%
	"Orange County, CA"	"06059"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	56	99625	56.211	0.081%
	"Orange County, CA"	"06059"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	66021	Unreliable	0.017%
	"Orange County, CA"	"06059"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	58052	41.342	0.035%
	"Placer County, CA"	"06061"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	21236	Unreliable	0.019%
	"Placer County, CA"	"06061"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	18907	Unreliable	0.017%
